| 02-06-2018 | 15:04:28.896 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 349993.324009 seconds
| 02-17-2018 | 18:23:19.413 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 10765.433615 seconds
| 02-17-2018 | 18:23:19.420 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 10765.433615 seconds
| 02-17-2018 | 18:23:19.421 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 527.302202
| 02-17-2018 | 18:23:19.424 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 527.302202 seconds
| 02-17-2018 | 18:32:06.847 | 495 | 5135 | AutoUpdateService.m |   72 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update State: Auto. Resolved Auto-Update Domain: User
| 02-17-2018 | 18:32:06.858 | 495 | 5135 | AutoUpdateService.m |   80 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update Defer Count: -1. Resolved Auto-Update Defer Domain: User
| 02-17-2018 | 18:32:06.858 | 495 | 5135 | AutoUpdateService.m |  219 | -[AutoUpdateService checkForUpdateIsUserTriggered:] | LM_AUTOUPDATE |   LL_ALWAYS | Checking for update now: Scheduler triggered
| 02-17-2018 | 18:32:06.858 | 495 | 5135 | AutoUpdateService.m |   72 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update State: Auto. Resolved Auto-Update Domain: User
| 02-17-2018 | 18:32:06.858 | 495 | 5135 | AutoUpdateService.m |   80 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update Defer Count: -1. Resolved Auto-Update Defer Domain: User
| 02-17-2018 | 18:32:06.875 | 495 | 5135 | AutoUpdateService.m |  313 | -[AutoUpdateService randomizedAutoUpdateInterval] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update check interval: 86400.000000 seconds
| 02-17-2018 | 18:32:06.875 | 495 | 5135 | AutoUpdateService.m |  317 | -[AutoUpdateService randomizedAutoUpdateInterval] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update check random window is set to 6182.000000 seconds
| 02-17-2018 | 18:32:06.875 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 92582.000000 seconds
| 02-17-2018 | 18:58:34.633 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-17-2018 | 18:58:34.770 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-19 01:15:08 +0000
| 02-17-2018 | 18:59:04.644 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 8620.209870 seconds
| 02-17-2018 | 18:59:04.651 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 8620.209870 seconds
| 02-17-2018 | 18:59:04.651 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 90964.223715
| 02-17-2018 | 18:59:04.651 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 90964.223715 seconds
| 02-17-2018 | 19:01:07.436 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-17-2018 | 19:01:07.452 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-19 01:15:08 +0000
| 02-17-2018 | 19:02:36.527 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 8408.333621 seconds
| 02-17-2018 | 19:02:36.546 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 8408.333621 seconds
| 02-17-2018 | 19:02:36.546 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 90752.328914
| 02-17-2018 | 19:02:36.546 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 90752.328914 seconds
| 02-17-2018 | 19:04:45.416 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-17-2018 | 19:04:45.423 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-19 01:15:08 +0000
| 02-17-2018 | 19:06:45.662 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 8159.217208 seconds
| 02-17-2018 | 19:06:45.676 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 8159.217208 seconds
| 02-17-2018 | 19:06:45.681 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 90503.199005
| 02-17-2018 | 19:06:45.684 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 90503.199005 seconds
| 02-17-2018 | 19:11:19.447 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-17-2018 | 19:11:19.457 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-19 01:15:08 +0000
| 02-17-2018 | 19:36:30.668 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 6374.225499 seconds
| 02-17-2018 | 19:36:30.675 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 6374.225499 seconds
| 02-17-2018 | 19:36:30.675 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 88718.204548
| 02-17-2018 | 19:36:30.676 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 88718.204548 seconds
| 02-17-2018 | 20:05:15.123 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-17-2018 | 20:05:15.130 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-19 01:15:08 +0000
| 02-17-2018 | 20:05:21.542 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 4643.358769 seconds
| 02-17-2018 | 20:05:21.552 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 4643.358769 seconds
| 02-17-2018 | 20:05:21.552 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 86987.328048
| 02-17-2018 | 20:05:21.552 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 86987.328048 seconds
| 02-17-2018 | 20:27:48.723 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-17-2018 | 20:27:48.753 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-19 01:15:08 +0000
| 02-17-2018 | 20:27:50.665 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 3294.246057 seconds
| 02-17-2018 | 20:27:50.665 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 3294.246057 seconds
| 02-17-2018 | 20:27:50.665 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 85638.215377
| 02-17-2018 | 20:27:50.665 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 85638.215377 seconds
| 02-17-2018 | 21:13:18.051 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:44 +0000
| 02-17-2018 | 21:13:18.337 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-19 01:15:08 +0000
| 02-18-2018 | 02:10:22.634 | 495 | 5135 | CEIPScheduler.m |   93 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up after CEIP timer has elapsed. CEIP will fire in 300.000000 seconds
| 02-18-2018 | 02:10:22.677 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 300.000000 seconds
| 02-18-2018 | 02:10:22.709 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 65086.203611
| 02-18-2018 | 02:10:22.709 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 65086.203611 seconds
| 02-18-2018 | 02:15:23.389 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 604800.000000 seconds
| 02-18-2018 | 02:15:24.433 | 495 | 7963 | CEIPNetworkEndpoint.m |  276 | -[CEIPNetworkEndpoint requestForURL:] |  LM_CEIP |   LL_ALWAYS | CEIP Mac Receiver product Key: PK 738969e1b4ce893b4556cc292d1cc6eee9bc8de4
| 02-18-2018 | 02:15:25.359 | 495 | 5923 | CEIPNetworkEndpoint.m |  172 | __46-[CEIPNetworkEndpoint sendRequest:completion:]_block_invoke |  LM_CEIP |   LL_ALWAYS | CEIP HTTP Status: 200
| 02-18-2018 | 02:15:25.360 | 495 | 5923 | CEIPNetworkEndpoint.m |  276 | -[CEIPNetworkEndpoint requestForURL:] |  LM_CEIP |   LL_ALWAYS | CEIP Mac Receiver product Key: PK 738969e1b4ce893b4556cc292d1cc6eee9bc8de4
| 02-18-2018 | 02:15:25.360 | 495 | 5923 | CEIPNetworkEndpoint.m |  150 | -[CEIPNetworkEndpoint uploadDataChunk] |  LM_CEIP |   LL_ALWAYS | CEIP Upload ID: ab9ec6ca-0d9f-4687-822f-4092a269417f
| 02-18-2018 | 02:15:25.534 | 495 | 5923 | CEIPNetworkEndpoint.m |  172 | __46-[CEIPNetworkEndpoint sendRequest:completion:]_block_invoke |  LM_CEIP |   LL_ALWAYS | CEIP HTTP Status: 200
